Subject,Comp1_coupling,Comp2_coupling,Comp3_coupling,Comp4_coupling
192237,0.4031967582023815,0.4521836208550454,0.5024339077458848,0.3244763894080057
592455,0.4745076871663196,0.44107259733896775,0.38010657109533724,0.435837323375974
644246,0.5083911231962167,0.4939122090829313,0.030536204681330812,0.49399801977620433
182436,0.546028890787834,0.25981645554970756,0.4743696040513548,0.2741833847925089
576255,0.6671946878196093,0.3428613362055928,0.3671975317801785,0.21032765983567
129533,0.387213587664328,0.47594618517085024,0.4237550107877174,0.30897541566140363
134829,0.0,0.3380794887272542,1.321101907603516,0.4729223207526507
680452,0.5924330818307775,0.3522979527884953,0.35164890341053023,0.23919363546242986
128329,0.8193100203348453,0.39731981603704375,0.1576447888667099,0.22562631555866774
137431,0.4888146207650438,0.21276961515090365,0.6566890914290808,0.3157694971572854
101915,0.7380174784820259,0.2263588742375922,0.4332482900960419,0.15987936935591485
122822,0.5914174128937122,0.4292442672519151,0.26362358501017275,0.28001009395920773
173536,0.8376957628970748,0.26362754488589624,0.24399390123504092,0.13543514827200984
108222,0.5862267440681027,0.3212713523804037,0.3835243135121837,0.30007537082046404
107725,0.5948086691579277,0.2813622241017281,0.4995661675351891,0.21734124488913673
623137,0.4860829697929578,0.536881413061336,0.6392373724427468,0.0004156434462409731
183337,0.43565581356994415,0.2504159909156573,0.8548654405988511,0.2474229697568539
101006,0.4734759392077302,0.403464295511381,0.5093889474481814,0.2899189862287098
157942,0.4041091771479009,0.17148073945575,0.47812662934143785,0.7258089953542821
902242,0.5212338080755972,0.38188342297797545,0.3831571198554032,0.2904825069493477
171128,0.6140966435989338,0.32783469213360816,0.1465139570268792,0.4211847019876906
689470,0.5352207248101013,0.47510859963406404,0.47971101460646853,0.22069980689337693
905147,0.4477119223109086,0.39910876818935526,0.34606194576926097,0.36715814763091786
792867,0.5192171602808375,0.21035226474769184,0.6659089297563917,0.2882975364488913
